"Area","Line","Date","TrapName","TrapChecked","Triggered","Set","Species","Sex","Age","Duplicates","PestID","Bait","Latitude","Longitude","TrapType","TimeTaken","Oiled","Toxin","Comments"
"Birdsong Opanuku","Residence Line",2024-08-29,"TU35","Y","Y","Y","Rat","","",2,"PestID:229089","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-09-27,"MO30","Y","Y","Y","Rat","","",4,"PestID:230168","Unknown",-36.9005,174.57026,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-09-27,"MO30","Y","Y","Y","Rat","","",4,"PestID:230168","Unknown",-36.9005,174.57026,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-09-27,"MO30","Y","Y","Y","Rat","","",4,"PestID:230168","Unknown",-36.9005,174.57026,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-09-28,"CO54","Y","Y","Y","Possum","","",3,"PestID:230134","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-09-28,"CO54","Y","Y","Y","Possum","","",3,"PestID:230134","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-09-28,"MO98","Y","Y","Y","Rat","","",2,"PestID:230139","",-36.90108177887,174.564882739478,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-09-28,"OP68","Y","Y","Y","Rat","","",2,"PestID:230140","Unknown",-36.911637,174.567265,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-09-28,"OP68","Y","Y","Y","Mouse","","",3,"PestID:230141","Unknown",-36.911637,174.567265,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-09-28,"OP68","Y","Y","Y","Mouse","","",3,"PestID:230141","Unknown",-36.911637,174.567265,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-09-28,"OP120","Y","Y","Y","Rat","","",2,"PestID:230142","Unknown",-36.9170484,174.5671885,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-09-28,"PO120","Y","Y","Y","Mouse","","",2,"PestID:230144","Unknown",-36.868083,174.592168,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-09-28,"SI151","Y","Y","Y","Rat","","",2,"PestID:230145","",-36.8810652191094,174.597930565139,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-09-29,"OP92","Y","Y","Y","Rat","","",4,"PestID:230189","Unknown",-36.910541,174.56967,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-09-29,"OP92","Y","Y","Y","Rat","","",4,"PestID:230189","Unknown",-36.910541,174.56967,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-09-29,"OP92","Y","Y","Y","Rat","","",4,"PestID:230189","Unknown",-36.910541,174.56967,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-09-30,"TU35","Y","Y","Y","Rat","","",6,"PestID:230198","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-09-30,"TU35","Y","Y","Y","Rat","","",6,"PestID:230198","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-09-30,"TU35","Y","Y","Y","Rat","","",6,"PestID:230198","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-09-30,"TU35","Y","Y","Y","Rat","","",6,"PestID:230198","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-09-30,"TU35","Y","Y","Y","Rat","","",6,"PestID:230198","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-10-30,"CO54","Y","Y","Y","Possum","","",3,"PestID:231815","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-10-30,"CO54","Y","Y","Y","Possum","","",3,"PestID:231815","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-10-30,"CO54","Y","Y","Y","Hedgehog","","",4,"PestID:231816","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-10-30,"CO54","Y","Y","Y","Hedgehog","","",4,"PestID:231816","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-10-30,"CO54","Y","Y","Y","Hedgehog","","",4,"PestID:231816","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-10-30,"MO18","Y","Y","Y","Rat","","",3,"PestID:231822","Unknown",-36.901248,174.572318,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-10-30,"MO18","Y","Y","Y","Rat","","",3,"PestID:231822","Unknown",-36.901248,174.572318,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-10-30,"OP68","Y","Y","Y","Rat","","",2,"PestID:231823","Unknown",-36.911637,174.567265,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-10-30,"OP68","Y","Y","Y","Mouse","","",5,"PestID:231824","Unknown",-36.911637,174.567265,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-10-30,"OP68","Y","Y","Y","Mouse","","",5,"PestID:231824","Unknown",-36.911637,174.567265,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-10-30,"OP68","Y","Y","Y","Mouse","","",5,"PestID:231824","Unknown",-36.911637,174.567265,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-10-30,"OP68","Y","Y","Y","Mouse","","",5,"PestID:231824","Unknown",-36.911637,174.567265,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-10-30,"OP82","Y","Y","Y","Rat","","",3,"PestID:231825","Unknown",-36.908732,174.571167,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-10-30,"OP82","Y","Y","Y","Rat","","",3,"PestID:231825","Unknown",-36.908732,174.571167,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-10-30,"TU35","Y","Y","Y","Rat","","",3,"PestID:231826","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-10-30,"TU35","Y","Y","Y","Rat","","",3,"PestID:231826","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-10-30,"TU35","Y","Y","Y","Stoat","","",2,"PestID:231827","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-11-29,"CO54","Y","Y","Y","Possum","","",3,"PestID:233064","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-11-29,"CO54","Y","Y","Y","Possum","","",3,"PestID:233064","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-11-29,"CO54","Y","Y","Y","Hedgehog","","",2,"PestID:233065","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-11-29,"OP92","Y","Y","Y","Rat","","",3,"PestID:233068","Unknown",-36.910541,174.56967,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-11-29,"OP92","Y","Y","Y","Rat","","",3,"PestID:233068","Unknown",-36.910541,174.56967,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"CO54","Y","Y","Y","Possum","","",4,"PestID:235644","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"CO54","Y","Y","Y","Possum","","",4,"PestID:235644","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"CO54","Y","Y","Y","Possum","","",4,"PestID:235644","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"CO54","Y","Y","Y","Hedgehog","","",5,"PestID:235645","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"CO54","Y","Y","Y","Hedgehog","","",5,"PestID:235645","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"CO54","Y","Y","Y","Hedgehog","","",5,"PestID:235645","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"CO54","Y","Y","Y","Hedgehog","","",5,"PestID:235645","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"FH235","Y","Y","Y","Rat","","",3,"PestID:235646","Unknown",-36.916579,174.592821,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"FH235","Y","Y","Y","Rat","","",3,"PestID:235646","Unknown",-36.916579,174.592821,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"MO18","Y","Y","Y","Rat","","",3,"PestID:235649","Unknown",-36.901248,174.572318,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"MO18","Y","Y","Y","Rat","","",3,"PestID:235649","Unknown",-36.901248,174.572318,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"MO30","Y","Y","Y","Rat","","",3,"PestID:235650","Unknown",-36.9005,174.57026,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"MO30","Y","Y","Y","Rat","","",3,"PestID:235650","Unknown",-36.9005,174.57026,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"OP20","Y","Y","Y","Rat","","",5,"PestID:235651","Unknown",-36.903076,174.575014,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"OP20","Y","Y","Y","Rat","","",5,"PestID:235651","Unknown",-36.903076,174.575014,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"OP20","Y","Y","Y","Rat","","",5,"PestID:235651","Unknown",-36.903076,174.575014,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"OP20","Y","Y","Y","Rat","","",5,"PestID:235651","Unknown",-36.903076,174.575014,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"OP68","Y","Y","Y","Rat","","",2,"PestID:235653","Unknown",-36.911637,174.567265,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"OP92","Y","Y","Y","Possum","","",3,"PestID:235656","Unknown",-36.910541,174.56967,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"OP92","Y","Y","Y","Possum","","",3,"PestID:235656","Unknown",-36.910541,174.56967,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"OP120","Y","Y","Y","Rat","","",7,"PestID:235658","Unknown",-36.9170484,174.5671885,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"OP120","Y","Y","Y","Rat","","",7,"PestID:235658","Unknown",-36.9170484,174.5671885,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"OP120","Y","Y","Y","Rat","","",7,"PestID:235658","Unknown",-36.9170484,174.5671885,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"OP120","Y","Y","Y","Rat","","",7,"PestID:235658","Unknown",-36.9170484,174.5671885,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"OP120","Y","Y","Y","Rat","","",7,"PestID:235658","Unknown",-36.9170484,174.5671885,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"OP120","Y","Y","Y","Rat","","",7,"PestID:235658","Unknown",-36.9170484,174.5671885,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"OP120","Y","Y","Y","Possum","","",2,"PestID:235659","Unknown",-36.9170484,174.5671885,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"PO120","Y","Y","Y","Rat","","",2,"PestID:235660","Unknown",-36.868083,174.592168,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"PO120","Y","Y","Y","Hedgehog","","",4,"PestID:235661","Unknown",-36.868083,174.592168,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"PO120","Y","Y","Y","Hedgehog","","",4,"PestID:235661","Unknown",-36.868083,174.592168,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"PO120","Y","Y","Y","Hedgehog","","",4,"PestID:235661","Unknown",-36.868083,174.592168,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"TU35","Y","Y","Y","Rat","","",6,"PestID:235662","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"TU35","Y","Y","Y","Rat","","",6,"PestID:235662","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"TU35","Y","Y","Y","Rat","","",6,"PestID:235662","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"TU35","Y","Y","Y","Rat","","",6,"PestID:235662","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-01-30,"TU35","Y","Y","Y","Rat","","",6,"PestID:235662","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-02-27,"HV407","Y","Y","Y","Hedgehog","","",2,"PestID:237513","Unknown",-36.898959,174.581895,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-02-27,"HV409","Y","Y","Y","Rat","","",4,"PestID:237514","Unknown",-36.899249,174.581321,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-02-27,"HV409","Y","Y","Y","Rat","","",4,"PestID:237514","Unknown",-36.899249,174.581321,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-02-27,"HV409","Y","Y","Y","Rat","","",4,"PestID:237514","Unknown",-36.899249,174.581321,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-02-27,"OP120","Y","Y","Y","Rat","","",2,"PestID:237522","Unknown",-36.9170484,174.5671885,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-02-27,"TU35","Y","Y","Y","Rat","","",8,"PestID:237524","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-02-27,"TU35","Y","Y","Y","Rat","","",8,"PestID:237524","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-02-27,"TU35","Y","Y","Y","Rat","","",8,"PestID:237524","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-02-27,"TU35","Y","Y","Y","Rat","","",8,"PestID:237524","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-02-27,"TU35","Y","Y","Y","Rat","","",8,"PestID:237524","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-02-27,"TU35","Y","Y","Y","Rat","","",8,"PestID:237524","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-02-27,"TU35","Y","Y","Y","Rat","","",8,"PestID:237524","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-02-27,"TU35","Y","Y","Y","Stoat","","",3,"PestID:237525","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-02-27,"TU35","Y","Y","Y","Stoat","","",3,"PestID:237525","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-02-27,"TU35","Y","Y","Y","Hedgehog","","",2,"PestID:237526","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"CO10","Y","Y","Y","Rat","","",2,"PestID:239357","Unknown",-36.875918,174.585493,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"CO54","Y","Y","Y","Rat","","",3,"PestID:239359","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"CO54","Y","Y","Y","Rat","","",3,"PestID:239359","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"CO54","Y","Y","Y","Possum","","",3,"PestID:239360","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"CO54","Y","Y","Y","Possum","","",3,"PestID:239360","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"HV401","Y","Y","Y","Rat","","",2,"PestID:239363","",-36.8984691736921,174.58524691249,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"HV407","Y","Y","Y","Hedgehog","","",2,"PestID:239365","Unknown",-36.898959,174.581895,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"MO30","Y","Y","Y","Rat","","",6,"PestID:239371","Unknown",-36.9005,174.57026,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"MO30","Y","Y","Y","Rat","","",6,"PestID:239371","Unknown",-36.9005,174.57026,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"MO30","Y","Y","Y","Rat","","",6,"PestID:239371","Unknown",-36.9005,174.57026,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"MO30","Y","Y","Y","Rat","","",6,"PestID:239371","Unknown",-36.9005,174.57026,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"MO30","Y","Y","Y","Rat","","",6,"PestID:239371","Unknown",-36.9005,174.57026,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"OP68","Y","Y","Y","Mouse","","",2,"PestID:239372","Unknown",-36.911637,174.567265,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"OP92","Y","Y","Y","Possum","","",4,"PestID:239375","Unknown",-36.910541,174.56967,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"OP92","Y","Y","Y","Possum","","",4,"PestID:239375","Unknown",-36.910541,174.56967,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"OP92","Y","Y","Y","Possum","","",4,"PestID:239375","Unknown",-36.910541,174.56967,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"PA67","Y","Y","Y","Rat","","",5,"PestID:239377","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"PA67","Y","Y","Y","Rat","","",5,"PestID:239377","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"PA67","Y","Y","Y","Rat","","",5,"PestID:239377","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"PA67","Y","Y","Y","Rat","","",5,"PestID:239377","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"PA67","Y","Y","Y","Possum","","",3,"PestID:239378","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"PA67","Y","Y","Y","Possum","","",3,"PestID:239378","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"PA67","Y","Y","Y","Mouse","","",9,"PestID:239379","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"PA67","Y","Y","Y","Mouse","","",9,"PestID:239379","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"PA67","Y","Y","Y","Mouse","","",9,"PestID:239379","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"PA67","Y","Y","Y","Mouse","","",9,"PestID:239379","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"PA67","Y","Y","Y","Mouse","","",9,"PestID:239379","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"PA67","Y","Y","Y","Mouse","","",9,"PestID:239379","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"PA67","Y","Y","Y","Mouse","","",9,"PestID:239379","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"PA67","Y","Y","Y","Mouse","","",9,"PestID:239379","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"TU35","Y","Y","Y","Rat","","",15,"PestID:239381","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"TU35","Y","Y","Y","Rat","","",15,"PestID:239381","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"TU35","Y","Y","Y","Rat","","",15,"PestID:239381","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"TU35","Y","Y","Y","Rat","","",15,"PestID:239381","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"TU35","Y","Y","Y","Rat","","",15,"PestID:239381","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"TU35","Y","Y","Y","Rat","","",15,"PestID:239381","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"TU35","Y","Y","Y","Rat","","",15,"PestID:239381","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"TU35","Y","Y","Y","Rat","","",15,"PestID:239381","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"TU35","Y","Y","Y","Rat","","",15,"PestID:239381","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"TU35","Y","Y","Y","Rat","","",15,"PestID:239381","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"TU35","Y","Y","Y","Rat","","",15,"PestID:239381","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"TU35","Y","Y","Y","Rat","","",15,"PestID:239381","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"TU35","Y","Y","Y","Rat","","",15,"PestID:239381","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-03-30,"TU35","Y","Y","Y","Rat","","",15,"PestID:239381","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-27,"PA67","Y","Y","Y","Possum","M","Adult",2,"PestID:244228","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-27,"PA67","Y","Y","Y","Rat","","",6,"PestID:244229","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-27,"PA67","Y","Y","Y","Rat","","",6,"PestID:244229","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-27,"PA67","Y","Y","Y","Rat","","",6,"PestID:244229","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-27,"PA67","Y","Y","Y","Rat","","",6,"PestID:244229","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-27,"PA67","Y","Y","Y","Rat","","",6,"PestID:244229","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-27,"PA67","Y","Y","Y","Mouse","","",8,"PestID:244230","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-27,"PA67","Y","Y","Y","Mouse","","",8,"PestID:244230","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-27,"PA67","Y","Y","Y","Mouse","","",8,"PestID:244230","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-27,"PA67","Y","Y","Y","Mouse","","",8,"PestID:244230","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
